,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_n_estimators,param_reg_lambda,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
24,192.5227504571279,8.01376701283574,7.772525707880656,0.9668091481397771,0.6,0.01,10,500,10,0.2,"{'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 500, 'reg_lambda': 10, 'subsample': 0.2}",-0.00267353025265038,-0.002909034723415971,-0.002678891411051154,-0.002753818795705835,0.00010977605587752465,45,-0.002080463105812669,-0.002048965310677886,-0.00206750794313848,-0.002065645453209678,1.2926185983997828e-05
25,281.8831331729889,0.9698940969743313,8.977602481842041,0.6403483118197464,0.6,0.01,10,500,10,0.6,"{'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 500, 'reg_lambda': 10, 'subsample': 0.6}",-0.0024359007366001606,-0.0026129665784537792,-0.0024454521480947733,-0.0024981064877162376,8.131190031216038e-05,39,-0.001334498287178576,-0.0013155138585716486,-0.0013283805456012487,-0.0013261308971171577,7.911924380720551e-06
26,294.2658380667369,1.8051980956900662,11.048714637756348,0.7385851228758271,0.6,0.01,10,500,10,1.0,"{'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 500, 'reg_lambda': 10, 'subsample': 1.0}",-0.002409712178632617,-0.0025944237131625414,-0.0024314734619110823,-0.0024785364512354136,8.242484039093415e-05,38,-0.0010311304358765483,-0.0010127484565600753,-0.0010231868363916874,-0.0010223552429427702,7.527414414260348e-06
27,34.18235977490743,0.6252083555641329,0.5818458398183187,0.008910203947013239,0.6,0.05,3,300,10,0.2,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 300, 'reg_lambda': 10, 'subsample': 0.2}",-0.0029872681479901075,-0.003307914827018976,-0.0030524679459631443,-0.003115883640324076,0.00013837084450013285,60,-0.002893144730478525,-0.002804945921525359,-0.002945206593722105,-0.0028810990819086633,5.789120415844543e-05
28,54.66921273867289,0.1479492249150599,0.5676472187042236,0.03202182202428175,0.6,0.05,3,300,10,0.6,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 300, 'reg_lambda': 10, 'subsample': 0.6}",-0.002912404714152217,-0.003217545570805669,-0.0029603601433336735,-0.0030301034760971866,0.00013397968738711153,57,-0.002768149133771658,-0.0026554579380899668,-0.00279026641510427,-0.0027379578289886317,5.90308819297446e-05
29,52.35670828819275,0.2165610988578506,0.5552687644958496,0.013213340914772491,0.6,0.05,3,300,10,1.0,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 300, 'reg_lambda': 10, 'subsample': 1.0}",-0.0029889531433582306,-0.0032401098869740963,-0.0029508178122341633,-0.003059960280855497,0.00012833286486970902,58,-0.0028213560581207275,-0.002655564807355404,-0.002755356254056096,-0.002744092373177409,6.815101352594126e-05
30,44.493772665659584,1.6288108439339184,0.7412827809651693,0.055434055747711465,0.6,0.05,3,400,10,0.2,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 400, 'reg_lambda': 10, 'subsample': 0.2}",-0.002857769140973687,-0.003160198451951146,-0.0029022968374192715,-0.0029734214767813683,0.00013331643504051153,56,-0.002723804907873273,-0.002644061576575041,-0.0027452600188553333,-0.002704375501101216,4.353854664260143e-05
31,70.82263072331746,1.0271510458673938,0.8221659660339355,0.05754229462349339,0.6,0.05,3,400,10,0.6,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 400, 'reg_lambda': 10, 'subsample': 0.6}",-0.002809125930070877,-0.0030967791099101305,-0.0028279449325054884,-0.002911283324162165,0.0001313901407027933,53,-0.0026146485470235348,-0.002510138088837266,-0.002605679677799344,-0.0025768221045533815,4.7294669310684666e-05
32,69.7719046274821,0.6676479401929469,0.7677141030629476,0.021577822352395144,0.6,0.05,3,400,10,1.0,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 400, 'reg_lambda': 10, 'subsample': 1.0}",-0.002846522256731987,-0.003145506139844656,-0.002851396333426237,-0.0029478082433342934,0.00013980768426514068,55,-0.002650280948728323,-0.002550895791500807,-0.002631598385050893,-0.0026109250417600074,4.312688806612121e-05
33,56.61652700106303,0.4232198585122531,1.053183873494466,0.1107030272424604,0.6,0.05,3,500,10,0.2,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 500, 'reg_lambda': 10, 'subsample': 0.2}",-0.0027484737802296877,-0.003054762491956353,-0.0028066346421837807,-0.0028699569714566073,0.00013281687084402418,52,-0.002579740947112441,-0.002521072281524539,-0.002610009629279375,-0.0025702742859721184,3.692042082890744e-05
34,87.67809828122456,0.735404923044666,0.9894070625305176,0.05240733854175079,0.6,0.05,3,500,10,0.6,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 500, 'reg_lambda': 10, 'subsample': 0.6}",-0.0026899613440036774,-0.0029972197953611612,-0.0027528642676770687,-0.002813348469013969,0.00013252846974938845,48,-0.0024540401063859463,-0.002386637730523944,-0.0024885497987270355,-0.002443075878545642,4.2321610952786114e-05
35,86.63613351186116,0.26578718982468746,1.025577704111735,0.08894026169370965,0.6,0.05,3,500,10,1.0,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 500, 'reg_lambda': 10, 'subsample': 1.0}",-0.002759939758107066,-0.0030433537904173136,-0.0027981598395854235,-0.0028671511293699345,0.00012556731787421508,51,-0.0025392782408744097,-0.002438964322209358,-0.002552943304181099,-0.002510395289088289,5.081647213740921e-05
