,target,params
30,-0.0035057798959314823,"{'colsample_bytree': 0.7354678383200398, 'learning_rate': 0.08505100871573867, 'max_depth': 5.793960286945968, 'n_estimators': 408.75597974877144, 'reg_lambda': 29.276771868558896, 'subsample': 0.8838554213897247}"
31,-0.003265849780291319,"{'colsample_bytree': 0.8894025596854793, 'learning_rate': 0.09921936925638479, 'max_depth': 7.506637939519631, 'n_estimators': 409.863985408164, 'reg_lambda': 26.638681761837308, 'subsample': 0.7386517604481644}"
32,-0.003137624589726329,"{'colsample_bytree': 0.9598263119758392, 'learning_rate': 0.08506355209692862, 'max_depth': 5.907483416046928, 'n_estimators': 369.89834136005436, 'reg_lambda': 12.61943366686152, 'subsample': 0.6548824143377467}"
33,-0.0033197354059666395,"{'colsample_bytree': 0.7777918048221426, 'learning_rate': 0.043633167819103445, 'max_depth': 5.847760509470952, 'n_estimators': 449.0606349088646, 'reg_lambda': 17.906049204255567, 'subsample': 0.6997441025255493}"
34,-0.003194193821400404,"{'colsample_bytree': 0.877859758694663, 'learning_rate': 0.04328659621212933, 'max_depth': 4.457155145860335, 'n_estimators': 482.5483400810284, 'reg_lambda': 14.113999943311716, 'subsample': 0.636822025167106}"
35,-0.0036561209708452225,"{'colsample_bytree': 0.6903450977236951, 'learning_rate': 0.05606679426765188, 'max_depth': 6.636481769009724, 'n_estimators': 312.55284333493086, 'reg_lambda': 23.851462932362622, 'subsample': 0.41354529923447353}"
36,-0.003392901737242937,"{'colsample_bytree': 0.8139199519322957, 'learning_rate': 0.029115129628484927, 'max_depth': 6.0179039573855775, 'n_estimators': 370.5293391094441, 'reg_lambda': 12.900845350389838, 'subsample': 0.5794804554259514}"
37,-0.003689406905323267,"{'colsample_bytree': 0.6576935597165483, 'learning_rate': 0.07449537281580881, 'max_depth': 8.758632011432983, 'n_estimators': 308.5121955344112, 'reg_lambda': 23.471823264768158, 'subsample': 0.602335408498738}"
38,-0.0030976291745901108,"{'colsample_bytree': 0.9328435272325145, 'learning_rate': 0.0923463777521792, 'max_depth': 7.695580253950507, 'n_estimators': 449.63694429909765, 'reg_lambda': 11.596743114252499, 'subsample': 0.4383810872312127}"
39,-0.0033836080692708492,"{'colsample_bytree': 0.778487940885636, 'learning_rate': 0.029895325040943263, 'max_depth': 6.3578829075169665, 'n_estimators': 369.5725100925935, 'reg_lambda': 13.224216209041106, 'subsample': 0.5314014339831719}"
40,-0.003239816054701805,"{'colsample_bytree': 0.9630250279794204, 'learning_rate': 0.0933936099305077, 'max_depth': 5.098156891254382, 'n_estimators': 423.52834222127433, 'reg_lambda': 13.775911769851447, 'subsample': 0.7743521067704069}"
41,-0.0031587015837430954,"{'colsample_bytree': 0.9205520003202561, 'learning_rate': 0.09188342658986211, 'max_depth': 4.5277989227281825, 'n_estimators': 482.56381876573164, 'reg_lambda': 14.558629570075261, 'subsample': 0.6049863519413052}"
42,-0.003571112174540758,"{'colsample_bytree': 0.7672764553904946, 'learning_rate': 0.02833094358799245, 'max_depth': 3.851963283010236, 'n_estimators': 481.6371163443806, 'reg_lambda': 21.93638939864716, 'subsample': 0.7365672145236175}"
43,-0.0032799546606838703,"{'colsample_bytree': 0.9865149108734526, 'learning_rate': 0.04003215391226155, 'max_depth': 7.695578226223242, 'n_estimators': 449.5459827071122, 'reg_lambda': 11.876602333381665, 'subsample': 0.9037477643820118}"
44,-0.003881531534716487,"{'colsample_bytree': 0.6167822917881864, 'learning_rate': 0.056098934440624366, 'max_depth': 6.323689166917754, 'n_estimators': 369.538473653758, 'reg_lambda': 13.094843710079608, 'subsample': 0.5570540388792755}"
45,-0.0031164882238954306,"{'colsample_bytree': 0.9004877470858061, 'learning_rate': 0.09366109447754933, 'max_depth': 6.449293770270871, 'n_estimators': 373.42454966188336, 'reg_lambda': 12.202097847582682, 'subsample': 0.2942165271979524}"
46,-0.003294654656201601,"{'colsample_bytree': 0.9073697898042355, 'learning_rate': 0.09473008068731976, 'max_depth': 6.557811378449056, 'n_estimators': 487.1621622837848, 'reg_lambda': 17.93828558698353, 'subsample': 0.21263699022497323}"
47,-0.00340357911773026,"{'colsample_bytree': 0.7392512792497079, 'learning_rate': 0.062481218310736546, 'max_depth': 5.626362216186005, 'n_estimators': 460.20950846621076, 'reg_lambda': 23.08112548592647, 'subsample': 0.6940394182770748}"
48,-0.0034209173172712326,"{'colsample_bytree': 0.7277681567899769, 'learning_rate': 0.05732731624498793, 'max_depth': 9.102250027508834, 'n_estimators': 420.00891464531526, 'reg_lambda': 13.180301296322064, 'subsample': 0.3609647053303724}"
49,-0.0032261554151773453,"{'colsample_bytree': 0.9260782283252056, 'learning_rate': 0.03986819074877411, 'max_depth': 9.490521460404757, 'n_estimators': 331.9355213112104, 'reg_lambda': 21.768266896018176, 'subsample': 0.7578948341264808}"
50,-0.00310336472466588,"{'colsample_bytree': 0.9830800903868305, 'learning_rate': 0.05556107326897097, 'max_depth': 3.029489058853374, 'n_estimators': 315.9239980069605, 'reg_lambda': 24.94191232496752, 'subsample': 0.3519440946450025}"
51,-0.003896402893587947,"{'colsample_bytree': 0.6793412559164334, 'learning_rate': 0.07569010776323774, 'max_depth': 7.841315945631894, 'n_estimators': 454.60179628708164, 'reg_lambda': 18.719079566927412, 'subsample': 0.8653646543164331}"
52,-0.004139684606343508,"{'colsample_bytree': 0.6955955082706796, 'learning_rate': 0.020175944687748998, 'max_depth': 8.83157393095745, 'n_estimators': 378.05726764422724, 'reg_lambda': 14.701499677181912, 'subsample': 0.6478302198031415}"
53,-0.004235861357301474,"{'colsample_bytree': 0.6118499752841005, 'learning_rate': 0.06622338891646372, 'max_depth': 3.228232861913395, 'n_estimators': 360.1969881349883, 'reg_lambda': 10.46782352628261, 'subsample': 0.73692077484907}"
54,-0.003292177338153124,"{'colsample_bytree': 0.921706594170121, 'learning_rate': 0.047569295360224285, 'max_depth': 4.275050955464883, 'n_estimators': 322.753537608236, 'reg_lambda': 25.84441681655199, 'subsample': 0.8656553959441775}"
55,-0.004077482037246227,"{'colsample_bytree': 0.9137237123498501, 'learning_rate': 0.017312342234348164, 'max_depth': 8.332116966850581, 'n_estimators': 462.7845091149346, 'reg_lambda': 22.614606332222927, 'subsample': 0.21187019593083428}"
56,-0.0032714209519326687,"{'colsample_bytree': 0.8489748248751442, 'learning_rate': 0.0991004054830855, 'max_depth': 8.740023655828093, 'n_estimators': 348.3966656224554, 'reg_lambda': 12.739112568529345, 'subsample': 0.574768953156783}"
57,-0.0030740275979042053,"{'colsample_bytree': 0.9202277041304037, 'learning_rate': 0.09895858957213365, 'max_depth': 4.250049342655437, 'n_estimators': 435.3592461089553, 'reg_lambda': 17.756385414417913, 'subsample': 0.28196081166390424}"
58,-0.0033571161329746246,"{'colsample_bytree': 0.8046645788410702, 'learning_rate': 0.04656396677711934, 'max_depth': 9.140423640726382, 'n_estimators': 311.3333057651034, 'reg_lambda': 17.350973736743754, 'subsample': 0.5793517598965299}"
59,-0.0036231237463653088,"{'colsample_bytree': 0.7963165070798176, 'learning_rate': 0.024413113871080742, 'max_depth': 8.329758410373909, 'n_estimators': 387.81511619650655, 'reg_lambda': 19.959642983749788, 'subsample': 0.4273619180610453}"
