,target,params
27,-0.0030514542013406754,"{'colsample_bytree': 0.9795446665060059, 'learning_rate': 0.03898513695870293, 'max_depth': 5.726309968561202, 'n_estimators': 474.2303265644354, 'reg_lambda': 27.350972718327103, 'subsample': 0.7069208609215174}"
28,-0.003099757945165038,"{'colsample_bytree': 0.9653792125040481, 'learning_rate': 0.08109735702695481, 'max_depth': 7.023136730308887, 'n_estimators': 458.75652699244904, 'reg_lambda': 16.12910865258998, 'subsample': 0.3330594236269281}"
29,-0.003244232852011919,"{'colsample_bytree': 0.8986241346395828, 'learning_rate': 0.05962894256044396, 'max_depth': 3.611504914642914, 'n_estimators': 433.63926358968956, 'reg_lambda': 25.666222296274093, 'subsample': 0.2999539885115688}"
30,-0.0035380912013351917,"{'colsample_bytree': 0.8132200272250094, 'learning_rate': 0.029164044393135885, 'max_depth': 9.281620109607303, 'n_estimators': 455.78431459348667, 'reg_lambda': 12.54659962118971, 'subsample': 0.2981845898803321}"
31,-0.00395608227699995,"{'colsample_bytree': 0.6507276066080087, 'learning_rate': 0.06059003826733358, 'max_depth': 3.032578025315992, 'n_estimators': 419.78740159865265, 'reg_lambda': 29.755491683372025, 'subsample': 0.23129889690601432}"
32,-0.00419051107019186,"{'colsample_bytree': 0.7882518667805003, 'learning_rate': 0.017203513230121908, 'max_depth': 6.75412455404443, 'n_estimators': 325.3278216556607, 'reg_lambda': 27.451161655128203, 'subsample': 0.7503662188310334}"
33,-0.0036355690099298954,"{'colsample_bytree': 0.682500578200088, 'learning_rate': 0.045323688273800684, 'max_depth': 7.91091721552172, 'n_estimators': 421.9551526500074, 'reg_lambda': 11.154240889170566, 'subsample': 0.37435321971823}"
34,-0.003753349184989929,"{'colsample_bytree': 0.6510205359116533, 'learning_rate': 0.08003616139663403, 'max_depth': 3.467249403291337, 'n_estimators': 414.2977936991574, 'reg_lambda': 16.37387773183325, 'subsample': 0.2837841522235035}"
35,-0.0030572712421417236,"{'colsample_bytree': 0.9334599998796252, 'learning_rate': 0.09638030211089972, 'max_depth': 6.476814479040159, 'n_estimators': 392.23471199513205, 'reg_lambda': 24.892736511626527, 'subsample': 0.5665198130953504}"
36,-0.003257305594161153,"{'colsample_bytree': 0.9297758264059511, 'learning_rate': 0.08923170567071508, 'max_depth': 4.390039309459493, 'n_estimators': 389.54103993832615, 'reg_lambda': 18.881454495677424, 'subsample': 0.25250361292529616}"
37,-0.0035025819670408964,"{'colsample_bytree': 0.6753717125786053, 'learning_rate': 0.07583154716746683, 'max_depth': 8.44150546407173, 'n_estimators': 458.5008385167291, 'reg_lambda': 24.956461155603808, 'subsample': 0.3350059194903331}"
38,-0.004686894826591015,"{'colsample_bytree': 0.8279475285753224, 'learning_rate': 0.014082322034468957, 'max_depth': 4.915776032997803, 'n_estimators': 317.2657326896899, 'reg_lambda': 29.97826458176524, 'subsample': 0.9841554888484172}"
39,-0.003833307418972254,"{'colsample_bytree': 0.6103652288172635, 'learning_rate': 0.09219831651201242, 'max_depth': 8.818000427941733, 'n_estimators': 378.09251768993465, 'reg_lambda': 28.873562857868272, 'subsample': 0.5579283102809665}"
40,-0.00313611445017159,"{'colsample_bytree': 0.8839249133368442, 'learning_rate': 0.09762806179486191, 'max_depth': 9.09191644212132, 'n_estimators': 353.07809748720103, 'reg_lambda': 25.76630055214897, 'subsample': 0.8010601001004836}"
41,-0.0038072061724960804,"{'colsample_bytree': 0.6798165609018665, 'learning_rate': 0.04751394343441913, 'max_depth': 6.215013583148258, 'n_estimators': 356.01403936531034, 'reg_lambda': 10.02716703655766, 'subsample': 0.7088421828672296}"
42,-0.0033871412742882967,"{'colsample_bytree': 0.7744195902705064, 'learning_rate': 0.07330961845369036, 'max_depth': 3.8678346586321477, 'n_estimators': 447.7099298186326, 'reg_lambda': 23.754373324448306, 'subsample': 0.4104929687707943}"
43,-0.003170664655044675,"{'colsample_bytree': 0.8599207302456938, 'learning_rate': 0.09491043988496412, 'max_depth': 5.038618191444877, 'n_estimators': 401.14762470076096, 'reg_lambda': 17.307591801116082, 'subsample': 0.4951457407632452}"
44,-0.0038401249330490828,"{'colsample_bytree': 0.6408111553553656, 'learning_rate': 0.07129413397557394, 'max_depth': 3.345983273136297, 'n_estimators': 374.5903737226375, 'reg_lambda': 15.73576210048645, 'subsample': 0.6533557405272133}"
45,-0.0032620050478726625,"{'colsample_bytree': 0.9607422252123449, 'learning_rate': 0.04662957600601623, 'max_depth': 4.475281308720032, 'n_estimators': 305.2206318777209, 'reg_lambda': 26.126103611273173, 'subsample': 0.4839463469771024}"
46,-0.003319857642054558,"{'colsample_bytree': 0.8495651910198881, 'learning_rate': 0.0266661309573683, 'max_depth': 7.457299586161343, 'n_estimators': 451.56948005524794, 'reg_lambda': 25.577811534655872, 'subsample': 0.7305983451447324}"
47,-0.0030714271124452353,"{'colsample_bytree': 0.9405328769855694, 'learning_rate': 0.05833549977013996, 'max_depth': 5.259916756658395, 'n_estimators': 457.3546912738511, 'reg_lambda': 13.811439209850757, 'subsample': 0.4954982910508756}"
48,-0.0037109837867319584,"{'colsample_bytree': 0.6524165994451545, 'learning_rate': 0.04013061860952953, 'max_depth': 9.717924676706465, 'n_estimators': 461.8174892589427, 'reg_lambda': 24.429256667725433, 'subsample': 0.5747691615285988}"
49,-0.0031745347660034895,"{'colsample_bytree': 0.8584903534623347, 'learning_rate': 0.06983760763683756, 'max_depth': 3.0536794991440517, 'n_estimators': 338.7078007411107, 'reg_lambda': 22.917598530952624, 'subsample': 0.6884885551507846}"
50,-0.0038524530827999115,"{'colsample_bytree': 0.6971727490998604, 'learning_rate': 0.021360875165494887, 'max_depth': 4.705741008121377, 'n_estimators': 490.38280575173064, 'reg_lambda': 22.49055971973921, 'subsample': 0.6489029270609208}"
51,-0.0031739205587655306,"{'colsample_bytree': 0.9695156437523095, 'learning_rate': 0.0774385473599728, 'max_depth': 8.581177053729892, 'n_estimators': 489.2123576688166, 'reg_lambda': 29.604197092018982, 'subsample': 0.2887003982560371}"
52,-0.003358060959726572,"{'colsample_bytree': 0.8231785848209408, 'learning_rate': 0.07150084835086763, 'max_depth': 5.678668968000783, 'n_estimators': 499.3833499635015, 'reg_lambda': 13.584594763623816, 'subsample': 0.8143100088495163}"
53,-0.003510629292577505,"{'colsample_bytree': 0.7220651898544062, 'learning_rate': 0.08787443305067937, 'max_depth': 8.599583037143326, 'n_estimators': 405.914664469178, 'reg_lambda': 17.94331595002405, 'subsample': 0.5419869570055829}"
54,-0.0036632760893553495,"{'colsample_bytree': 0.8846209604846709, 'learning_rate': 0.017470242661110004, 'max_depth': 4.421669897825447, 'n_estimators': 376.9650934021001, 'reg_lambda': 15.524355680299493, 'subsample': 0.5403069325470373}"
55,-0.0032050772570073605,"{'colsample_bytree': 0.8506940425219646, 'learning_rate': 0.07261050241754093, 'max_depth': 7.047388718988026, 'n_estimators': 341.2092266749503, 'reg_lambda': 14.276824579605618, 'subsample': 0.6706165544259105}"
56,-0.004234715364873409,"{'colsample_bytree': 0.9033894562456891, 'learning_rate': 0.010521219795750577, 'max_depth': 6.455490724757988, 'n_estimators': 416.5456414632308, 'reg_lambda': 28.2739907447321, 'subsample': 0.9229679508936943}"
57,-0.0033009008038789034,"{'colsample_bytree': 0.8088077299514005, 'learning_rate': 0.05113219086040446, 'max_depth': 9.60229143793153, 'n_estimators': 395.5405565503585, 'reg_lambda': 24.276851361738068, 'subsample': 0.7809092386625045}"
58,-0.003909646533429623,"{'colsample_bytree': 0.6137327741549627, 'learning_rate': 0.05709369493548937, 'max_depth': 7.558713915831933, 'n_estimators': 455.58307815944784, 'reg_lambda': 10.10370277482764, 'subsample': 0.6397512391515725}"
59,-0.00376300560310483,"{'colsample_bytree': 0.6745759089968921, 'learning_rate': 0.03789936080168921, 'max_depth': 9.718452936131085, 'n_estimators': 432.3386444198491, 'reg_lambda': 21.82588618594555, 'subsample': 0.315979471051665}"
