,target,params
56,-0.0023864170897900474,"{'colsample_bytree': 0.9227396999980799, 'learning_rate': 0.09136624087227285, 'max_depth': 9.162468783545084, 'n_estimators': 424.15928651759305, 'reg_lambda': 25.47220005647685, 'subsample': 0.5330097543474948}"
57,-0.0025482140443098713,"{'colsample_bytree': 0.7228554994580345, 'learning_rate': 0.07836666052034179, 'max_depth': 9.830718998793389, 'n_estimators': 305.74870881353394, 'reg_lambda': 29.91315468955625, 'subsample': 0.7442734426776347}"
58,-0.002574093892412689,"{'colsample_bytree': 0.7738444514117171, 'learning_rate': 0.08464453607921185, 'max_depth': 9.977205797047352, 'n_estimators': 428.69140503476643, 'reg_lambda': 10.052904425213312, 'subsample': 0.6276453125970641}"
59,-0.0023544221001522672,"{'colsample_bytree': 0.9351437708124375, 'learning_rate': 0.03845455403317809, 'max_depth': 4.219187129808246, 'n_estimators': 449.417766488947, 'reg_lambda': 22.433866275363847, 'subsample': 0.4069450767679558}"
60,-0.0025178575654830936,"{'colsample_bytree': 0.645648643433482, 'learning_rate': 0.06160900246853684, 'max_depth': 7.807945889660969, 'n_estimators': 452.62428240652537, 'reg_lambda': 26.23911541584169, 'subsample': 0.8260599071245902}"
61,-0.0025187937604888187,"{'colsample_bytree': 0.6968532467472528, 'learning_rate': 0.06953587981547382, 'max_depth': 3.2746653064376385, 'n_estimators': 444.25310212825246, 'reg_lambda': 25.453263918436086, 'subsample': 0.9000110599398516}"
62,-0.002574460099095207,"{'colsample_bytree': 0.7167983222788792, 'learning_rate': 0.05301501614624915, 'max_depth': 3.6834640143112485, 'n_estimators': 453.45262729248645, 'reg_lambda': 17.956928592216094, 'subsample': 0.6061911321859248}"
63,-0.0026829432021032687,"{'colsample_bytree': 0.6071237188598754, 'learning_rate': 0.08672815052919029, 'max_depth': 9.834656386866753, 'n_estimators': 446.51650156734786, 'reg_lambda': 21.33426216727134, 'subsample': 0.6687572495008809}"
64,-0.002382643865068848,"{'colsample_bytree': 0.8932342248448548, 'learning_rate': 0.09193381557645584, 'max_depth': 9.93532667310488, 'n_estimators': 392.1607785066167, 'reg_lambda': 29.75154866518766, 'subsample': 0.4515918741820244}"
65,-0.0025698631214811497,"{'colsample_bytree': 0.6565899621988006, 'learning_rate': 0.04314937658991283, 'max_depth': 3.2113784235766976, 'n_estimators': 461.6368747321369, 'reg_lambda': 29.419534407874078, 'subsample': 0.9033863025179523}"
66,-0.0023781676112155374,"{'colsample_bytree': 0.8708488479612182, 'learning_rate': 0.0640983830424778, 'max_depth': 9.326316144198564, 'n_estimators': 499.5528989253866, 'reg_lambda': 28.175409639517405, 'subsample': 0.2908631123674388}"
67,-0.002597525996610814,"{'colsample_bytree': 0.7627746056600601, 'learning_rate': 0.032968832811332206, 'max_depth': 4.443475028098751, 'n_estimators': 498.73213892608214, 'reg_lambda': 24.51809171990561, 'subsample': 0.8052100772508997}"
68,-0.0026635411329704716,"{'colsample_bytree': 0.6118521016123417, 'learning_rate': 0.08703133306626314, 'max_depth': 9.851239959161369, 'n_estimators': 492.22821113126446, 'reg_lambda': 29.03256781849995, 'subsample': 0.9871701969788322}"
69,-0.0023404112948486274,"{'colsample_bytree': 0.99, 'learning_rate': 0.1, 'max_depth': 3.868336684051591, 'n_estimators': 389.97411430544565, 'reg_lambda': 20.412870729531935, 'subsample': 1.0}"
70,-0.0025831482043362853,"{'colsample_bytree': 0.7168786165821281, 'learning_rate': 0.09912466025462117, 'max_depth': 9.898436327042756, 'n_estimators': 499.5298665440539, 'reg_lambda': 10.66245264847396, 'subsample': 0.24304268643625787}"
71,-0.005477486083437697,"{'colsample_bytree': 0.7849161255946056, 'learning_rate': 0.01039796568583537, 'max_depth': 3.150767597335867, 'n_estimators': 315.1391267524527, 'reg_lambda': 29.74534172971001, 'subsample': 0.5309679435512953}"
72,-0.0023221943582124815,"{'colsample_bytree': 0.9816757406748683, 'learning_rate': 0.08641638607154395, 'max_depth': 5.356366917303941, 'n_estimators': 300.02242703829495, 'reg_lambda': 25.038747825591308, 'subsample': 0.6260366115692132}"
73,-0.0024913211124279523,"{'colsample_bytree': 0.7834990949381231, 'learning_rate': 0.05639076149203476, 'max_depth': 9.860816446922485, 'n_estimators': 474.9068974729132, 'reg_lambda': 29.855014640517663, 'subsample': 0.695107215035893}"
