,target,params
83,-0.0008468104642815888,"{'colsample_bytree': 0.9865091396097165, 'learning_rate': 0.048086258324939145, 'max_depth': 8.703160612027636, 'n_estimators': 403.30725561870537, 'reg_lambda': 18.170584724315134, 'subsample': 0.780180541053531}"
84,-0.0010170238092541695,"{'colsample_bytree': 0.6665656301061089, 'learning_rate': 0.08545252740734585, 'max_depth': 8.231428513115908, 'n_estimators': 443.56822867411694, 'reg_lambda': 28.090727860974138, 'subsample': 0.8133743679383476}"
85,-0.00107999995816499,"{'colsample_bytree': 0.6305016540301415, 'learning_rate': 0.07940426581579713, 'max_depth': 9.59628196454149, 'n_estimators': 373.28096233165945, 'reg_lambda': 29.69913744647547, 'subsample': 0.8968083714406985}"
86,-0.0010525749530643225,"{'colsample_bytree': 0.6568949604521868, 'learning_rate': 0.06596926856427238, 'max_depth': 8.538116994087542, 'n_estimators': 381.37394412273625, 'reg_lambda': 26.14813054732021, 'subsample': 0.42167412800931436}"
87,-0.0009071749518625438,"{'colsample_bytree': 0.873884370378869, 'learning_rate': 0.07771698729867108, 'max_depth': 6.947791752447847, 'n_estimators': 330.94445960832576, 'reg_lambda': 17.359988101760838, 'subsample': 0.8282670593542647}"
88,-0.0009663152741268277,"{'colsample_bytree': 0.7355086858096473, 'learning_rate': 0.09772955041987662, 'max_depth': 8.601810578099393, 'n_estimators': 428.5969140988894, 'reg_lambda': 12.00013591103657, 'subsample': 0.5887166831568484}"
89,-0.0008511627092957497,"{'colsample_bytree': 0.9709589981239273, 'learning_rate': 0.02959512971431992, 'max_depth': 3.9859054935511797, 'n_estimators': 432.4180253624163, 'reg_lambda': 14.580159474139586, 'subsample': 0.736770600786157}"
90,-0.0010054121958091855,"{'colsample_bytree': 0.7223119875855896, 'learning_rate': 0.067871041101002, 'max_depth': 4.781152618099076, 'n_estimators': 364.30688512281216, 'reg_lambda': 23.61222769868248, 'subsample': 0.7035241739382485}"
91,-0.0008750557899475098,"{'colsample_bytree': 0.970582432408128, 'learning_rate': 0.0827946970427146, 'max_depth': 4.226688477085563, 'n_estimators': 432.67588487085595, 'reg_lambda': 14.620798927284273, 'subsample': 0.9007841021447953}"
92,-0.0008746724925003946,"{'colsample_bytree': 0.9789437634487148, 'learning_rate': 0.07421601440194593, 'max_depth': 8.425902577477327, 'n_estimators': 403.8258673374933, 'reg_lambda': 18.191282554570115, 'subsample': 0.9634666354230941}"
93,-0.000928006018511951,"{'colsample_bytree': 0.7721686219037522, 'learning_rate': 0.08943822483373351, 'max_depth': 8.672214735044715, 'n_estimators': 403.48614253984755, 'reg_lambda': 18.227142344768232, 'subsample': 0.6396731390123156}"
94,-0.0008662157924845815,"{'colsample_bytree': 0.959984450557988, 'learning_rate': 0.07030098087086033, 'max_depth': 7.9619474475749765, 'n_estimators': 403.5457956459824, 'reg_lambda': 17.80739571046113, 'subsample': 0.9073478898760203}"
95,-0.0009243025560863316,"{'colsample_bytree': 0.8123585482507972, 'learning_rate': 0.09778188226211738, 'max_depth': 3.983666420686434, 'n_estimators': 433.2034567866125, 'reg_lambda': 14.431713188632, 'subsample': 0.8057894931265459}"
96,-0.0009435350075364113,"{'colsample_bytree': 0.796260617239692, 'learning_rate': 0.059506954378546195, 'max_depth': 8.902283199883835, 'n_estimators': 381.96305511138064, 'reg_lambda': 25.41940314750785, 'subsample': 0.9026616541005918}"
97,-0.0011407507117837667,"{'colsample_bytree': 0.6024512927601745, 'learning_rate': 0.09696164261910305, 'max_depth': 9.494695064968308, 'n_estimators': 422.87147602351513, 'reg_lambda': 28.85585532988078, 'subsample': 0.3190505010115929}"
98,-0.0008752799476496875,"{'colsample_bytree': 0.9053386716914478, 'learning_rate': 0.0933913903473221, 'max_depth': 4.239968571180837, 'n_estimators': 401.3790493216294, 'reg_lambda': 16.367605981348333, 'subsample': 0.7643735025797134}"
99,-0.0010859809117391706,"{'colsample_bytree': 0.637588302549172, 'learning_rate': 0.0600338606919563, 'max_depth': 3.091558412105526, 'n_estimators': 419.5034854113831, 'reg_lambda': 12.116968037015784, 'subsample': 0.5862677259461941}"
100,-0.0012432137737050653,"{'colsample_bytree': 0.602155123899139, 'learning_rate': 0.030728883611947533, 'max_depth': 4.038546812186398, 'n_estimators': 369.1514667573886, 'reg_lambda': 23.406421452685642, 'subsample': 0.5829292794308312}"
101,-0.0011852808529511094,"{'colsample_bytree': 0.6421475493657303, 'learning_rate': 0.06501176801988465, 'max_depth': 6.346662721637858, 'n_estimators': 306.48223424816365, 'reg_lambda': 20.28270414344921, 'subsample': 0.2098892266015124}"
102,-0.0009761506807990372,"{'colsample_bytree': 0.7740281134754422, 'learning_rate': 0.03442760443233545, 'max_depth': 3.6374290363256936, 'n_estimators': 333.863959471695, 'reg_lambda': 15.23373749282703, 'subsample': 0.9062756601404582}"
103,-0.0010518112685531378,"{'colsample_bytree': 0.6884849112741593, 'learning_rate': 0.0674364037685031, 'max_depth': 5.414922838515974, 'n_estimators': 395.99549350573494, 'reg_lambda': 25.791998064573, 'subsample': 0.3773380932901373}"
104,-0.000853858538903296,"{'colsample_bytree': 0.9564668424539076, 'learning_rate': 0.046668015158862534, 'max_depth': 8.316467212603476, 'n_estimators': 403.42799601544823, 'reg_lambda': 17.29637558723587, 'subsample': 0.6662436549562276}"
